cls	acc	F1	bal_acc	cal_F1	MCC	Avg	tp	tn	fp	fn	support	total	model	filename
41	0.976	0.986	0.943	0.902	0.882	0.928	545006	64243	7176	7772	552778	624197	coastnet	./predictions/ATL24_20230407113920_02611908_006_01_gt1l_0_classified_2.csv
0	0.967	0.634	0.743	0.655	0.649	0.670	2899	94297	336	3012	5911	100544	coastnet	./predictions/ATL24_20210815114138_08071205_005_01_gt3r_0_classified_2.csv
40	0.997	0.544	0.692	0.556	0.597	0.597	206	99993	16	329	535	100544	coastnet	./predictions/ATL24_20210815114138_08071205_005_01_gt3r_0_classified_2.csv
41	0.970	0.984	0.768	0.683	0.719	0.788	94091	3450	2996	7	94098	100544	coastnet	./predictions/ATL24_20210815114138_08071205_005_01_gt3r_0_classified_2.csv
0	0.969	0.817	0.974	0.958	0.814	0.891	16105	208180	6855	346	16451	231486	coastnet	./predictions/ATL24_20220826165734_10041614_005_01_gt3r_0_classified_2.csv
40	0.991	0.810	0.855	0.829	0.815	0.827	4264	225227	255	1740	6004	231486	coastnet	./predictions/ATL24_20220826165734_10041614_005_01_gt3r_0_classified_2.csv
41	0.978	0.987	0.986	0.984	0.889	0.961	203916	22364	91	5115	209031	231486	coastnet	./predictions/ATL24_20220826165734_10041614_005_01_gt3r_0_classified_2.csv
0	0.950	0.876	0.916	0.898	0.844	0.884	55351	242509	6602	9133	64484	313595	coastnet	./predictions/ATL24_20190402001130_00570306_006_02_gt3l_0_classified_2.csv
40	0.991	0.708	0.843	0.813	0.704	0.767	3387	307417	1273	1518	4905	313595	coastnet	./predictions/ATL24_20190402001130_00570306_006_02_gt3l_0_classified_2.csv
41	0.958	0.973	0.931	0.885	0.875	0.916	238942	61349	8040	5264	244206	313595	coastnet	./predictions/ATL24_20190402001130_00570306_006_02_gt3l_0_classified_2.csv
0	0.945	0.959	0.940	0.907	0.877	0.921	630438	300744	24778	28964	659402	984924	coastnet	./predictions/ATL24_20190719200908_03320407_005_01_gt3l_0_classified_2.csv
40	0.975	0.860	0.940	0.929	0.847	0.894	74788	885708	15855	8573	83361	984924	coastnet	./predictions/ATL24_20190719200908_03320407_005_01_gt3l_0_classified_2.csv
41	0.969	0.937	0.956	0.946	0.916	0.939	225406	729104	13659	16755	242161	984924	coastnet	./predictions/ATL24_20190719200908_03320407_005_01_gt3l_0_classified_2.csv
0	0.982	0.865	0.966	0.958	0.859	0.912	25331	409798	6537	1378	26709	443044	coastnet	./predictions/ATL24_20230407113920_02611908_006_01_gt3l_0_classified_2.csv
40	0.998	0.956	0.971	0.969	0.955	0.963	10801	431239	339	665	11466	443044	coastnet	./predictions/ATL24_20230407113920_02611908_006_01_gt3l_0_classified_2.csv
41	0.984	0.991	0.979	0.966	0.908	0.961	398997	37136	1039	5872	404869	443044	coastnet	./predictions/ATL24_20230407113920_02611908_006_01_gt3l_0_classified_2.csv
0	0.909	0.605	0.858	0.813	0.578	0.713	80846	978135	84860	20836	101682	1164677	coastnet	./predictions/ATL24_20210606212532_11311107_005_01_gt3r_0_classified_2.csv
40	0.997	0.903	0.924	0.918	0.903	0.912	13804	1147897	526	2450	16254	1164677	coastnet	./predictions/ATL24_20210606212532_11311107_005_01_gt3r_0_classified_2.csv
41	0.912	0.949	0.874	0.813	0.625	0.815	964294	97589	20347	82447	1046741	1164677	coastnet	./predictions/ATL24_20210606212532_11311107_005_01_gt3r_0_classified_2.csv
0	0.971	0.866	0.973	0.959	0.857	0.914	1974	18697	563	50	2024	21284	coastnet	./predictions/ATL24_20210607201248_11451114_005_01_gt2r_0_classified_2.csv
40	0.996	0.934	0.949	0.946	0.932	0.940	562	20642	17	63	625	21284	coastnet	./predictions/ATL24_20210607201248_11451114_005_01_gt2r_0_classified_2.csv
41	0.975	0.986	0.980	0.974	0.897	0.959	18135	2616	33	500	18635	21284	coastnet	./predictions/ATL24_20210607201248_11451114_005_01_gt2r_0_classified_2.csv
0	0.959	0.955	0.958	0.942	0.917	0.943	198919	244582	8697	10212	209131	462410	coastnet	./predictions/ATL24_20190915105545_12120406_006_02_gt3r_0_classified_2.csv
40	0.998	0.836	0.891	0.877	0.837	0.860	2768	458558	314	770	3538	462410	coastnet	./predictions/ATL24_20190915105545_12120406_006_02_gt3r_0_classified_2.csv
41	0.961	0.964	0.961	0.939	0.922	0.947	241794	202751	9918	7947	249741	462410	coastnet	./predictions/ATL24_20190915105545_12120406_006_02_gt3r_0_classified_2.csv
0	0.977	0.776	0.841	0.809	0.772	0.800	53999	1294032	6459	24674	78673	1379164	coastnet	./predictions/ATL24_20220616222419_13111502_005_01_gt3r_0_classified_2.csv
40	0.998	0.603	0.760	0.685	0.610	0.665	1681	1375274	665	1544	3225	1379164	coastnet	./predictions/ATL24_20220616222419_13111502_005_01_gt3r_0_classified_2.csv
41	0.979	0.989	0.852	0.771	0.797	0.852	1292350	57888	24010	4916	1297266	1379164	coastnet	./predictions/ATL24_20220616222419_13111502_005_01_gt3r_0_classified_2.csv
0	0.944	0.820	0.873	0.848	0.790	0.833	7880	50729	1068	2393	10273	62070	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt2r_0_classified_2.csv
40	0.988	0.930	0.966	0.961	0.924	0.945	4987	56336	425	322	5309	62070	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt2r_0_classified_2.csv
41	0.956	0.971	0.929	0.880	0.882	0.915	45742	13614	1968	746	46488	62070	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt2r_0_classified_2.csv
0	0.918	0.877	0.911	0.878	0.816	0.871	226566	487017	35447	28130	254696	777160	coastnet	./predictions/ATL24_20191204103310_10460513_005_01_gt1r_0_classified_2.csv
40	0.968	0.527	0.684	0.539	0.570	0.580	13727	738762	1302	23369	37096	777160	coastnet	./predictions/ATL24_20191204103310_10460513_005_01_gt1r_0_classified_2.csv
41	0.948	0.959	0.940	0.901	0.889	0.922	472586	264260	27532	12782	485368	777160	coastnet	./predictions/ATL24_20191204103310_10460513_005_01_gt1r_0_classified_2.csv
