cls	acc	F1	bal_acc	cal_F1	MCC	Avg	tp	tn	fp	fn	support	total	model	filename
40	0.988	0.608	0.859	0.834	0.610	0.728	702	74209	644	263	965	75818	coastnet	./predictions/ATL24_20220808201030_07321602_006_01_gt2r_0_classified_2.csv
40	0.969	0.844	0.891	0.874	0.828	0.859	5822	60632	630	1527	7349	68611	coastnet	./predictions/ATL24_20200827144340_09660803_005_01_gt3l_0_classified_2.csv
40	0.968	0.645	0.757	0.679	0.650	0.683	593	19368	106	547	1140	20614	coastnet	./predictions/ATL24_20220130165727_06021406_005_01_gt3l_0_classified_2.csv
40	0.912	0.821	0.855	0.826	0.774	0.819	32301	113230	2114	12012	44313	159657	coastnet	./predictions/ATL24_20210131090917_05861006_005_01_gt1r_0_classified_2.csv
40	0.806	0.486	0.660	0.487	0.481	0.528	168	1314	12	344	512	1838	coastnet	./predictions/ATL24_20210310234138_11751014_005_01_gt3r_0_classified_2.csv
40	0.964	0.286	0.584	0.288	0.390	0.387	125	16427	8	617	742	17177	coastnet	./predictions/ATL24_20220525050540_09641502_006_01_gt3r_0_classified_2.csv
40	0.970	0.824	0.885	0.866	0.809	0.846	11337	147233	1662	3180	14517	163412	coastnet	./predictions/ATL24_20220824201715_09761608_005_01_gt3r_2_classified_2.csv
40	0.806	0.443	0.700	0.595	0.341	0.520	3512	33243	5985	2844	6356	45584	coastnet	./predictions/ATL24_20220403082112_01721501_006_02_gt1l_0_classified_2.csv
40	0.993	0.849	0.953	0.949	0.848	0.900	2085	97414	539	200	2285	100238	coastnet	./predictions/ATL24_20190116101629_02900202_006_02_gt3l_0_classified_2.csv
40	0.966	0.855	0.941	0.926	0.837	0.890	9474	81560	2256	960	10434	94250	coastnet	./predictions/ATL24_20220824201715_09761608_005_01_gt3r_0_classified_2.csv
40	0.960	0.904	0.929	0.917	0.880	0.908	13381	55197	929	1912	15293	71419	coastnet	./predictions/ATL24_20230407113920_02611908_006_01_gt1l_0_classified_2.csv
40	0.911	0.810	0.847	0.816	0.767	0.810	4264	16196	255	1740	6004	22455	coastnet	./predictions/ATL24_20220826165734_10041614_005_01_gt3r_0_classified_2.csv
40	0.982	0.961	0.981	0.973	0.950	0.966	16010	56002	979	325	16335	73316	coastnet	./predictions/ATL24_20210621164201_13571108_005_01_gt3r_0_classified_2.csv
40	0.961	0.713	0.836	0.799	0.692	0.760	3387	63270	1214	1518	4905	69389	coastnet	./predictions/ATL24_20190402001130_00570306_006_02_gt3l_0_classified_2.csv
40	0.946	0.544	0.691	0.554	0.578	0.592	206	5895	16	329	535	6446	coastnet	./predictions/ATL24_20210815114138_08071205_005_01_gt3r_0_classified_2.csv
40	0.967	0.860	0.937	0.922	0.842	0.890	74788	643548	15854	8573	83361	742763	coastnet	./predictions/ATL24_20190719200908_03320407_005_01_gt3l_0_classified_2.csv
40	0.974	0.956	0.965	0.958	0.937	0.954	10801	26370	339	665	11466	38175	coastnet	./predictions/ATL24_20230407113920_02611908_006_01_gt3l_0_classified_2.csv
40	0.975	0.903	0.922	0.913	0.891	0.907	13804	101156	526	2450	16254	117936	coastnet	./predictions/ATL24_20210606212532_11311107_005_01_gt3r_0_classified_2.csv
40	0.970	0.934	0.945	0.939	0.915	0.933	562	2007	17	63	625	2649	coastnet	./predictions/ATL24_20210607201248_11451114_005_01_gt2r_0_classified_2.csv
40	0.973	0.603	0.756	0.678	0.598	0.659	1681	78008	665	1544	3225	81898	coastnet	./predictions/ATL24_20220616222419_13111502_005_01_gt3r_0_classified_2.csv
40	0.952	0.930	0.949	0.929	0.894	0.926	4987	9848	425	322	5309	15582	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt2r_0_classified_2.csv
40	0.995	0.839	0.890	0.877	0.838	0.861	2768	208836	295	770	3538	212669	coastnet	./predictions/ATL24_20190915105545_12120406_006_02_gt3r_0_classified_2.csv
40	0.916	0.529	0.683	0.537	0.554	0.576	13727	253585	1111	23369	37096	291792	coastnet	./predictions/ATL24_20191204103310_10460513_005_01_gt1r_0_classified_2.csv
