cls	acc	F1	bal_acc	cal_F1	MCC	Avg	tp	tn	fp	fn	support	total	model	filename
40	0.984	0.723	0.802	0.753	0.729	0.752	1281	60208	153	830	2111	62472	coastnet	./predictions/ATL24_20210228002801_10081007_005_01_gt3r_1_classified_1.csv
41	0.891	0.817	0.846	0.816	0.763	0.810	15128	40545	341	6458	21586	62472	coastnet	./predictions/ATL24_20210228002801_10081007_005_01_gt3r_1_classified_1.csv
0	0.979	0.959	0.984	0.972	0.946	0.965	20406	61380	1593	139	20545	83518	coastnet	./predictions/ATL24_20220819011237_08881601_005_01_gt1r_0_classified_1.csv
40	0.993	0.926	0.936	0.931	0.924	0.929	3605	79333	52	528	4133	83518	coastnet	./predictions/ATL24_20220819011237_08881601_005_01_gt1r_0_classified_1.csv
41	0.986	0.990	0.989	0.987	0.967	0.983	57771	24587	91	1069	58840	83518	coastnet	./predictions/ATL24_20220819011237_08881601_005_01_gt1r_0_classified_1.csv
0	0.937	0.648	0.741	0.651	0.664	0.676	8282	124614	178	8822	17104	141896	coastnet	./predictions/ATL24_20200908045256_11430803_005_01_gt1l_0_classified_1.csv
40	0.999	0.586	0.731	0.632	0.608	0.639	146	141544	36	170	316	141896	coastnet	./predictions/ATL24_20200908045256_11430803_005_01_gt1l_0_classified_1.csv
41	0.938	0.966	0.748	0.665	0.680	0.765	124468	8634	8786	8	124476	141896	coastnet	./predictions/ATL24_20200908045256_11430803_005_01_gt1l_0_classified_1.csv
0	0.889	0.891	0.896	0.872	0.790	0.862	63855	61388	2127	13507	77362	140877	coastnet	./predictions/ATL24_20220826063606_09981606_005_01_gt1r_0_classified_1.csv
40	0.986	0.879	0.926	0.918	0.872	0.899	7184	131724	783	1186	8370	140877	coastnet	./predictions/ATL24_20220826063606_09981606_005_01_gt1r_0_classified_1.csv
41	0.903	0.888	0.917	0.862	0.815	0.871	54197	73001	12731	948	55145	140877	coastnet	./predictions/ATL24_20220826063606_09981606_005_01_gt1r_0_classified_1.csv
0	0.965	0.976	0.938	0.892	0.911	0.929	128740	42508	5762	481	129221	177491	coastnet	./predictions/ATL24_20220614155706_12761507_006_01_gt3r_0_classified_1.csv
40	0.997	0.248	0.650	0.463	0.250	0.403	78	176939	294	180	258	177491	coastnet	./predictions/ATL24_20220614155706_12761507_006_01_gt3r_0_classified_1.csv
41	0.967	0.936	0.941	0.937	0.917	0.933	42427	129289	190	5585	48012	177491	coastnet	./predictions/ATL24_20220614155706_12761507_006_01_gt3r_0_classified_1.csv
0	0.936	0.695	0.783	0.722	0.679	0.720	19947	236041	2967	14505	34452	273460	coastnet	./predictions/ATL24_20220106124003_02331402_005_01_gt1r_0_classified_1.csv
40	0.990	0.319	0.597	0.326	0.413	0.414	663	269969	85	2743	3406	273460	coastnet	./predictions/ATL24_20220106124003_02331402_005_01_gt1r_0_classified_1.csv
41	0.946	0.970	0.808	0.723	0.757	0.815	235328	23388	14470	274	235602	273460	coastnet	./predictions/ATL24_20220106124003_02331402_005_01_gt1r_0_classified_1.csv
0	0.806	0.793	0.825	0.784	0.665	0.767	114945	134421	2312	57569	172514	309247	coastnet	./predictions/ATL24_20190815001209_07320402_006_02_gt1l_0_classified_1.csv
40	0.996	0.767	0.926	0.919	0.769	0.845	2154	305783	945	365	2519	309247	coastnet	./predictions/ATL24_20190815001209_07320402_006_02_gt1l_0_classified_1.csv
41	0.811	0.819	0.831	0.749	0.673	0.768	132266	118408	56625	1948	134214	309247	coastnet	./predictions/ATL24_20190815001209_07320402_006_02_gt1l_0_classified_1.csv
0	0.973	0.831	0.978	0.964	0.828	0.900	22626	302990	8835	364	22990	334815	coastnet	./predictions/ATL24_20210929050658_01031306_006_02_gt1r_0_classified_1.csv
40	0.993	0.377	0.619	0.385	0.461	0.461	705	331781	82	2247	2952	334815	coastnet	./predictions/ATL24_20210929050658_01031306_006_02_gt1r_0_classified_1.csv
41	0.979	0.989	0.984	0.978	0.877	0.957	302285	25660	282	6588	308873	334815	coastnet	./predictions/ATL24_20210929050658_01031306_006_02_gt1r_0_classified_1.csv
0	0.959	0.838	0.894	0.875	0.815	0.856	34040	271368	4939	8218	42258	318565	coastnet	./predictions/ATL24_20200621213827_13340706_005_01_gt1r_0_classified_1.csv
40	0.992	0.296	0.587	0.296	0.413	0.398	502	315671	5	2387	2889	318565	coastnet	./predictions/ATL24_20200621213827_13340706_005_01_gt1r_0_classified_1.csv
41	0.966	0.980	0.904	0.840	0.854	0.895	270800	36868	8279	2618	273418	318565	coastnet	./predictions/ATL24_20200621213827_13340706_005_01_gt1r_0_classified_1.csv
0	0.987	0.893	0.968	0.962	0.887	0.928	20311	345156	3741	1136	21447	370344	coastnet	./predictions/ATL24_20230407113920_02611908_006_01_gt2l_0_classified_1.csv
40	0.997	0.943	0.958	0.955	0.941	0.949	9885	359253	301	905	10790	370344	coastnet	./predictions/ATL24_20230407113920_02611908_006_01_gt2l_0_classified_1.csv
41	0.990	0.995	0.983	0.971	0.940	0.972	335271	31402	835	2836	338107	370344	coastnet	./predictions/ATL24_20230407113920_02611908_006_01_gt2l_0_classified_1.csv
0	0.953	0.717	0.836	0.799	0.692	0.761	25287	376412	8910	11039	36326	421648	coastnet	./predictions/ATL24_20220905155636_11571601_005_01_gt2r_0_classified_1.csv
40	0.982	0.854	0.893	0.878	0.847	0.868	22486	391460	1708	5994	28480	421648	coastnet	./predictions/ATL24_20220905155636_11571601_005_01_gt2r_0_classified_1.csv
41	0.967	0.981	0.917	0.860	0.870	0.907	353143	54692	10114	3699	356842	421648	coastnet	./predictions/ATL24_20220905155636_11571601_005_01_gt2r_0_classified_1.csv
0	0.949	0.612	0.763	0.688	0.591	0.664	3657	83291	1561	3069	6726	91578	coastnet	./predictions/ATL24_20200527120937_09460708_005_01_gt2l_0_classified_1.csv
40	0.991	0.958	0.992	0.987	0.954	0.973	9703	81025	781	69	9772	91578	coastnet	./predictions/ATL24_20200527120937_09460708_005_01_gt2l_0_classified_1.csv
41	0.959	0.975	0.921	0.868	0.858	0.905	73585	14207	2291	1495	75080	91578	coastnet	./predictions/ATL24_20200527120937_09460708_005_01_gt2l_0_classified_1.csv
0	0.948	0.635	0.957	0.933	0.656	0.795	19566	390588	21806	689	20255	432649	coastnet	./predictions/ATL24_20210804181159_06431207_005_01_gt1r_0_classified_1.csv
40	0.997	0.724	0.805	0.758	0.735	0.755	1758	429549	222	1120	2878	432649	coastnet	./predictions/ATL24_20210804181159_06431207_005_01_gt1r_0_classified_1.csv
41	0.951	0.973	0.963	0.951	0.693	0.895	388749	22585	548	20767	409516	432649	coastnet	./predictions/ATL24_20210804181159_06431207_005_01_gt1r_0_classified_1.csv
0	0.913	0.766	0.878	0.841	0.716	0.800	18948	103150	7588	4006	22954	133692	coastnet	./predictions/ATL24_20211030140019_05821307_005_01_gt3l_1_classified_1.csv
40	0.966	0.663	0.765	0.692	0.668	0.697	4437	124749	636	3870	8307	133692	coastnet	./predictions/ATL24_20211030140019_05821307_005_01_gt3l_1_classified_1.csv
41	0.935	0.958	0.911	0.860	0.820	0.887	97919	27097	4164	4512	102431	133692	coastnet	./predictions/ATL24_20211030140019_05821307_005_01_gt3l_1_classified_1.csv
0	0.916	0.896	0.931	0.882	0.836	0.886	183799	280745	40457	2399	186198	507400	coastnet	./predictions/ATL24_20220413185245_03311507_005_02_gt3l_1_classified_1.csv
40	0.989	0.769	0.855	0.829	0.765	0.805	9667	491922	1933	3878	13545	507400	coastnet	./predictions/ATL24_20220413185245_03311507_005_02_gt3l_1_classified_1.csv
41	0.927	0.936	0.939	0.934	0.860	0.917	271040	199239	504	36617	307657	507400	coastnet	./predictions/ATL24_20220413185245_03311507_005_02_gt3l_1_classified_1.csv
0	0.882	0.589	0.923	0.874	0.595	0.745	33749	317371	46175	958	34707	398253	coastnet	./predictions/ATL24_20220830201152_10681602_005_01_gt2r_0_classified_1.csv
40	0.999	0.897	0.928	0.922	0.898	0.911	1171	396813	72	197	1368	398253	coastnet	./predictions/ATL24_20220830201152_10681602_005_01_gt2r_0_classified_1.csv
41	0.882	0.931	0.924	0.908	0.605	0.842	316200	35189	886	45978	362178	398253	coastnet	./predictions/ATL24_20220830201152_10681602_005_01_gt2r_0_classified_1.csv
0	0.876	0.625	0.878	0.826	0.594	0.731	62332	463893	66323	8488	70820	601036	coastnet	./predictions/ATL24_20210714141155_03201203_005_01_gt1r_0_classified_1.csv
40	0.988	0.429	0.888	0.871	0.477	0.666	2741	590993	6563	739	3480	601036	coastnet	./predictions/ATL24_20210714141155_03201203_005_01_gt1r_0_classified_1.csv
41	0.888	0.932	0.925	0.908	0.665	0.857	461148	72371	1929	65588	526736	601036	coastnet	./predictions/ATL24_20210714141155_03201203_005_01_gt1r_0_classified_1.csv
0	0.939	0.845	0.909	0.885	0.808	0.862	77791	361996	15852	12634	90425	468273	coastnet	./predictions/ATL24_20220114002205_03471407_006_01_gt1l_0_classified_1.csv
40	0.968	0.701	0.864	0.837	0.685	0.772	17648	435552	9163	5910	23558	468273	coastnet	./predictions/ATL24_20220114002205_03471407_006_01_gt1l_0_classified_1.csv
41	0.971	0.981	0.970	0.955	0.923	0.957	344228	110392	3591	10062	354290	468273	coastnet	./predictions/ATL24_20220114002205_03471407_006_01_gt1l_0_classified_1.csv
0	0.840	0.628	0.731	0.634	0.573	0.641	76466	398923	10867	79896	156362	566152	coastnet	./predictions/ATL24_20201018093115_03700901_005_01_gt2l_0_classified_1.csv
40	0.893	0.818	0.904	0.857	0.755	0.834	136424	369206	49908	10614	147038	566152	coastnet	./predictions/ATL24_20201018093115_03700901_005_01_gt2l_0_classified_1.csv
41	0.943	0.942	0.947	0.905	0.891	0.921	261504	272417	30983	1248	262752	566152	coastnet	./predictions/ATL24_20201018093115_03700901_005_01_gt2l_0_classified_1.csv
0	0.851	0.511	0.692	0.569	0.431	0.551	55642	551391	38084	68348	123990	713465	coastnet	./predictions/ATL24_20220327081214_00651501_005_01_gt3l_0_classified_1.csv
40	0.953	0.781	0.843	0.811	0.762	0.799	59199	621083	7635	25548	84747	713465	coastnet	./predictions/ATL24_20220327081214_00651501_005_01_gt3l_0_classified_1.csv
41	0.895	0.929	0.839	0.759	0.739	0.817	491315	147147	61590	13413	504728	713465	coastnet	./predictions/ATL24_20220327081214_00651501_005_01_gt3l_0_classified_1.csv
0	0.962	0.898	0.962	0.944	0.877	0.920	89058	420210	16926	3405	92463	529599	coastnet	./predictions/ATL24_20200827111933_09640801_005_01_gt3l_0_classified_1.csv
40	0.987	0.822	0.872	0.852	0.820	0.842	15846	506886	1508	5359	21205	529599	coastnet	./predictions/ATL24_20200827111933_09640801_005_01_gt3l_0_classified_1.csv
41	0.974	0.983	0.977	0.967	0.926	0.963	404157	111564	2104	11774	415931	529599	coastnet	./predictions/ATL24_20200827111933_09640801_005_01_gt3l_0_classified_1.csv
0	0.956	0.724	0.911	0.889	0.711	0.809	18889	293792	11309	3084	21973	327074	coastnet	./predictions/ATL24_20220426062938_05221502_005_02_gt3l_0_classified_1.csv
40	0.997	0.678	0.785	0.726	0.689	0.720	956	325211	187	720	1676	327074	coastnet	./predictions/ATL24_20220426062938_05221502_005_02_gt3l_0_classified_1.csv
41	0.959	0.977	0.921	0.873	0.741	0.878	292836	20752	2897	10589	303425	327074	coastnet	./predictions/ATL24_20220426062938_05221502_005_02_gt3l_0_classified_1.csv
0	0.980	0.764	0.983	0.973	0.776	0.874	27214	799150	16434	375	27589	843173	coastnet	./predictions/ATL24_20220713215138_03361602_005_01_gt3r_0_classified_1.csv
40	0.999	0.757	0.817	0.777	0.771	0.781	824	841820	55	474	1298	843173	coastnet	./predictions/ATL24_20220713215138_03361602_005_01_gt3r_0_classified_1.csv
41	0.981	0.990	0.985	0.979	0.788	0.935	798325	28566	321	15961	814286	843173	coastnet	./predictions/ATL24_20220713215138_03361602_005_01_gt3r_0_classified_1.csv
0	0.935	0.900	0.950	0.913	0.860	0.906	368825	805181	76710	4999	373824	1255715	coastnet	./predictions/ATL24_20220825054259_09821608_005_01_gt1r_0_classified_1.csv
40	0.983	0.832	0.873	0.854	0.829	0.847	51316	1183664	3595	17140	68456	1255715	coastnet	./predictions/ATL24_20220825054259_09821608_005_01_gt1r_0_classified_1.csv
41	0.948	0.958	0.958	0.953	0.894	0.941	751728	438739	3541	61707	813435	1255715	coastnet	./predictions/ATL24_20220825054259_09821608_005_01_gt1r_0_classified_1.csv
0	0.976	0.753	0.836	0.802	0.745	0.784	50527	1295423	9346	23824	74351	1379120	coastnet	./predictions/ATL24_20220616222419_13111502_005_01_gt3r_1_classified_1.csv
40	0.997	0.469	0.672	0.511	0.503	0.539	1717	1373522	601	3280	4997	1379120	coastnet	./predictions/ATL24_20220616222419_13111502_005_01_gt3r_1_classified_1.csv
41	0.979	0.989	0.851	0.771	0.788	0.850	1293705	56124	23224	6067	1299772	1379120	coastnet	./predictions/ATL24_20220616222419_13111502_005_01_gt3r_1_classified_1.csv
0	0.974	0.862	0.922	0.910	0.848	0.886	94203	1021113	14554	15504	109707	1145374	coastnet	./predictions/ATL24_20201119021432_08540902_005_01_gt3l_0_classified_1.csv
40	0.997	0.812	0.881	0.864	0.812	0.842	6219	1136275	940	1940	8159	1145374	coastnet	./predictions/ATL24_20201119021432_08540902_005_01_gt3l_0_classified_1.csv
41	0.976	0.987	0.932	0.884	0.870	0.918	1014881	103289	14577	12627	1027508	1145374	coastnet	./predictions/ATL24_20201119021432_08540902_005_01_gt3l_0_classified_1.csv
0	0.954	0.823	0.935	0.915	0.802	0.869	214946	1706710	71306	21042	235988	2014004	coastnet	./predictions/ATL24_20181222024630_12900108_005_01_gt3r_0_classified_1.csv
40	0.992	0.285	0.651	0.467	0.281	0.421	3192	1994773	8843	7196	10388	2014004	coastnet	./predictions/ATL24_20181222024630_12900108_005_01_gt3r_0_classified_1.csv
41	0.962	0.978	0.957	0.934	0.843	0.928	1703424	234083	12293	64204	1767628	2014004	coastnet	./predictions/ATL24_20181222024630_12900108_005_01_gt3r_0_classified_1.csv
0	0.935	0.943	0.933	0.898	0.868	0.910	1072710	797713	70867	59003	1131713	2000293	coastnet	./predictions/ATL24_20210821101554_08981201_005_01_gt3r_0_classified_1.csv
40	0.993	0.803	0.870	0.850	0.802	0.831	26973	1960052	3855	9413	36386	2000293	coastnet	./predictions/ATL24_20210821101554_08981201_005_01_gt3r_0_classified_1.csv
41	0.942	0.929	0.939	0.916	0.880	0.916	770569	1112780	55319	61625	832194	2000293	coastnet	./predictions/ATL24_20210821101554_08981201_005_01_gt3r_0_classified_1.csv
0	0.966	0.951	0.966	0.950	0.925	0.948	650796	1243586	46059	21081	671877	1961522	coastnet	./predictions/ATL24_20220914124542_12921607_005_01_gt1r_0_classified_1.csv
40	0.993	0.811	0.878	0.860	0.810	0.840	28141	1920253	4139	8989	37130	1961522	coastnet	./predictions/ATL24_20220914124542_12921607_005_01_gt1r_0_classified_1.csv
41	0.972	0.978	0.972	0.960	0.939	0.962	1214642	691262	17745	37873	1252515	1961522	coastnet	./predictions/ATL24_20220914124542_12921607_005_01_gt1r_0_classified_1.csv
0	0.983	0.876	0.964	0.956	0.869	0.916	54177	833942	11930	3388	57565	903437	coastnet	./predictions/ATL24_20190221202617_08460206_005_01_gt1l_0_classified_1.csv
40	0.999	0.751	0.823	0.785	0.761	0.780	1202	901439	139	657	1859	903437	coastnet	./predictions/ATL24_20190221202617_08460206_005_01_gt1l_0_classified_1.csv
41	0.984	0.991	0.964	0.939	0.876	0.943	832567	56002	3422	11446	844013	903437	coastnet	./predictions/ATL24_20190221202617_08460206_005_01_gt1l_0_classified_1.csv
0	0.976	0.781	0.949	0.937	0.779	0.862	122453	2713080	57812	10818	133271	2904163	coastnet	./predictions/ATL24_20220807105622_07101614_005_01_gt3r_0_classified_1.csv
40	0.998	0.893	0.952	0.949	0.892	0.921	27229	2870388	3711	2835	30064	2904163	coastnet	./predictions/ATL24_20220807105622_07101614_005_01_gt3r_0_classified_1.csv
41	0.979	0.989	0.968	0.948	0.831	0.934	2685849	156226	7109	54979	2740828	2904163	coastnet	./predictions/ATL24_20220807105622_07101614_005_01_gt3r_0_classified_1.csv
0	0.945	0.588	0.965	0.939	0.623	0.779	55152	1262733	76605	747	55899	1395237	coastnet	./predictions/ATL24_20190502032012_05170308_005_01_gt3l_0_classified_1.csv
40	1.000	0.915	0.995	0.994	0.917	0.955	2831	1391878	498	30	2861	1395237	coastnet	./predictions/ATL24_20190502032012_05170308_005_01_gt3l_0_classified_1.csv
41	0.945	0.970	0.967	0.962	0.635	0.884	1259676	58285	475	76801	1336477	1395237	coastnet	./predictions/ATL24_20190502032012_05170308_005_01_gt3l_0_classified_1.csv
