cls	acc	F1	bal_acc	cal_F1	MCC	Avg	tp	tn	fp	fn	support	total	model	filename
0	0.886	0.655	0.747	0.661	0.637	0.675	6696	48239	400	6653	13349	61988	coastnet	./predictions/ATL24_20190429055556_04730306_005_01_gt3l_2_classified_0.csv
40	0.940	0.928	0.948	0.910	0.881	0.917	23977	34264	3423	324	24301	61988	coastnet	./predictions/ATL24_20190429055556_04730306_005_01_gt3l_2_classified_0.csv
41	0.947	0.936	0.956	0.919	0.896	0.927	24262	34420	3230	76	24338	61988	coastnet	./predictions/ATL24_20190429055556_04730306_005_01_gt3l_2_classified_0.csv
0	0.971	0.898	0.977	0.962	0.886	0.930	13227	88530	2797	220	13447	104774	coastnet	./predictions/ATL24_20220611101653_12271501_006_01_gt3r_0_classified_0.csv
40	0.995	0.807	0.869	0.849	0.808	0.833	1001	103293	126	354	1355	104774	coastnet	./predictions/ATL24_20220611101653_12271501_006_01_gt3r_0_classified_0.csv
41	0.976	0.986	0.983	0.979	0.909	0.964	87517	14696	106	2455	89972	104774	coastnet	./predictions/ATL24_20220611101653_12271501_006_01_gt3r_0_classified_0.csv
0	0.929	0.863	0.894	0.871	0.817	0.861	25738	81081	2418	5771	31509	115008	coastnet	./predictions/ATL24_20201031105458_05690907_005_01_gt1l_0_classified_0.csv
40	0.960	0.889	0.930	0.915	0.865	0.900	18222	92229	2111	2446	20668	115008	coastnet	./predictions/ATL24_20201031105458_05690907_005_01_gt1l_0_classified_0.csv
41	0.967	0.971	0.964	0.933	0.935	0.951	62786	48444	3733	45	62831	115008	coastnet	./predictions/ATL24_20201031105458_05690907_005_01_gt1l_0_classified_0.csv
0	0.965	0.785	0.976	0.959	0.786	0.876	5940	82839	3196	64	6004	92039	coastnet	./predictions/ATL24_20230328030558_01031906_006_01_gt2l_0_classified_0.csv
40	0.991	0.033	0.508	0.033	0.117	0.173	14	91204	3	818	832	92039	coastnet	./predictions/ATL24_20230328030558_01031906_006_01_gt2l_0_classified_0.csv
41	0.974	0.985	0.982	0.977	0.844	0.947	82825	6775	61	2378	85203	92039	coastnet	./predictions/ATL24_20230328030558_01031906_006_01_gt2l_0_classified_0.csv
0	0.933	0.734	0.929	0.899	0.718	0.820	6761	61690	4331	564	7325	73346	coastnet	./predictions/ATL24_20190617141844_12270301_006_02_gt2l_0_classified_0.csv
40	0.986	0.645	0.787	0.729	0.643	0.701	907	71442	339	658	1565	73346	coastnet	./predictions/ATL24_20190617141844_12270301_006_02_gt2l_0_classified_0.csv
41	0.946	0.969	0.958	0.944	0.799	0.917	60766	8648	242	3690	64456	73346	coastnet	./predictions/ATL24_20190617141844_12270301_006_02_gt2l_0_classified_0.csv
0	0.918	0.758	0.820	0.776	0.722	0.769	7898	48361	955	4084	11982	61298	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt2r_1_classified_0.csv
40	0.986	0.920	0.956	0.950	0.913	0.935	4942	55501	418	437	5379	61298	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt2r_1_classified_0.csv
41	0.932	0.954	0.888	0.820	0.829	0.873	43417	13693	3668	520	43937	61298	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt2r_1_classified_0.csv
0	0.906	0.841	0.869	0.842	0.785	0.834	44443	118242	2841	13944	58387	179470	coastnet	./predictions/ATL24_20211225064753_00461402_005_01_gt2l_0_classified_0.csv
40	0.992	0.768	0.817	0.777	0.781	0.786	2352	175694	74	1350	3702	179470	coastnet	./predictions/ATL24_20211225064753_00461402_005_01_gt2l_0_classified_0.csv
41	0.914	0.938	0.882	0.811	0.812	0.861	115883	48212	13877	1498	117381	179470	coastnet	./predictions/ATL24_20211225064753_00461402_005_01_gt2l_0_classified_0.csv
0	0.982	0.946	0.967	0.961	0.936	0.953	28651	146400	1578	1663	30314	178292	coastnet	./predictions/ATL24_20200212214153_07360601_005_01_gt1r_0_classified_0.csv
40	0.992	0.808	0.928	0.921	0.805	0.866	3049	173793	963	487	3536	178292	coastnet	./predictions/ATL24_20200212214153_07360601_005_01_gt1r_0_classified_0.csv
41	0.990	0.994	0.986	0.976	0.968	0.981	143351	33150	700	1091	144442	178292	coastnet	./predictions/ATL24_20200212214153_07360601_005_01_gt1r_0_classified_0.csv
0	0.948	0.652	0.827	0.784	0.625	0.722	8754	161446	5353	3999	12753	179552	coastnet	./predictions/ATL24_20210402122421_01331101_005_01_gt1r_0_classified_0.csv
40	0.997	0.795	0.856	0.831	0.800	0.821	941	178127	104	380	1321	179552	coastnet	./predictions/ATL24_20210402122421_01331101_005_01_gt1r_0_classified_0.csv
41	0.951	0.973	0.847	0.769	0.670	0.815	160504	10178	3896	4974	165478	179552	coastnet	./predictions/ATL24_20210402122421_01331101_005_01_gt1r_0_classified_0.csv
0	0.883	0.870	0.883	0.862	0.782	0.849	91117	114693	2062	25174	116291	233046	coastnet	./predictions/ATL24_20211126142859_09951302_005_01_gt1l_1_classified_0.csv
40	0.989	0.390	0.766	0.694	0.401	0.563	820	229658	1871	697	1517	233046	coastnet	./predictions/ATL24_20211126142859_09951302_005_01_gt1l_1_classified_0.csv
41	0.894	0.902	0.895	0.829	0.803	0.857	113873	94505	23303	1365	115238	233046	coastnet	./predictions/ATL24_20211126142859_09951302_005_01_gt1l_1_classified_0.csv
0	0.941	0.749	0.962	0.934	0.746	0.848	22548	220116	14856	286	22834	257806	coastnet	./predictions/ATL24_20220816115520_08491601_005_01_gt3r_0_classified_0.csv
40	0.996	0.886	0.913	0.905	0.886	0.898	4320	252373	213	900	5220	257806	coastnet	./predictions/ATL24_20220816115520_08491601_005_01_gt3r_0_classified_0.csv
41	0.946	0.969	0.968	0.966	0.790	0.923	215796	27981	73	13956	229752	257806	coastnet	./predictions/ATL24_20220816115520_08491601_005_01_gt3r_0_classified_0.csv
0	0.936	0.731	0.793	0.738	0.725	0.747	11403	112036	428	7952	19355	131819	coastnet	./predictions/ATL24_20210406085423_01911113_005_01_gt1r_0_classified_0.csv
40	0.992	0.873	0.946	0.941	0.869	0.907	3590	127184	632	413	4003	131819	coastnet	./predictions/ATL24_20210406085423_01911113_005_01_gt1r_0_classified_0.csv
41	0.944	0.967	0.843	0.761	0.800	0.843	108429	16021	7337	32	108461	131819	coastnet	./predictions/ATL24_20210406085423_01911113_005_01_gt1r_0_classified_0.csv
0	0.977	0.868	0.979	0.967	0.862	0.919	24154	288687	6867	485	24639	320193	coastnet	./predictions/ATL24_20220808201030_07321602_006_01_gt1r_0_classified_0.csv
40	0.999	0.851	0.946	0.942	0.851	0.897	461	319570	106	56	517	320193	coastnet	./predictions/ATL24_20220808201030_07321602_006_01_gt1r_0_classified_0.csv
41	0.978	0.988	0.981	0.973	0.868	0.952	288225	24776	380	6812	295037	320193	coastnet	./predictions/ATL24_20220808201030_07321602_006_01_gt1r_0_classified_0.csv
0	0.780	0.711	0.764	0.688	0.568	0.683	71143	134189	10639	47120	118263	263091	coastnet	./predictions/ATL24_20210828220459_10121207_005_01_gt2r_0_classified_0.csv
40	0.972	0.735	0.813	0.769	0.731	0.762	10186	245545	1435	5925	16111	263091	coastnet	./predictions/ATL24_20210828220459_10121207_005_01_gt2r_0_classified_0.csv
41	0.805	0.828	0.808	0.725	0.644	0.751	123546	88232	46142	5171	128717	263091	coastnet	./predictions/ATL24_20210828220459_10121207_005_01_gt2r_0_classified_0.csv
0	0.945	0.643	0.937	0.912	0.653	0.786	20509	373503	21151	1604	22113	416767	coastnet	./predictions/ATL24_20220914200409_12971602_005_01_gt1r_0_classified_0.csv
40	0.995	0.811	0.898	0.885	0.809	0.851	4339	410405	921	1102	5441	416767	coastnet	./predictions/ATL24_20220914200409_12971602_005_01_gt1r_0_classified_0.csv
41	0.947	0.971	0.949	0.926	0.705	0.888	368484	26191	1363	20729	389213	416767	coastnet	./predictions/ATL24_20220914200409_12971602_005_01_gt1r_0_classified_0.csv
0	0.962	0.916	0.967	0.948	0.895	0.932	93053	341399	14761	2278	95331	451491	coastnet	./predictions/ATL24_20220824201715_09761608_005_01_gt2r_1_classified_0.csv
40	0.991	0.496	0.700	0.572	0.506	0.568	1926	445645	1055	2865	4791	451491	coastnet	./predictions/ATL24_20220824201715_09761608_005_01_gt2r_1_classified_0.csv
41	0.971	0.981	0.976	0.970	0.920	0.962	339374	98800	1322	11995	351369	451491	coastnet	./predictions/ATL24_20220824201715_09761608_005_01_gt2r_1_classified_0.csv
0	0.930	0.722	0.794	0.739	0.702	0.739	24690	227684	2558	16499	41189	271431	coastnet	./predictions/ATL24_20220810205329_07631602_005_01_gt2r_1_classified_0.csv
40	0.994	0.481	0.770	0.701	0.481	0.608	799	268910	1051	671	1470	271431	coastnet	./predictions/ATL24_20220810205329_07631602_005_01_gt2r_1_classified_0.csv
41	0.936	0.963	0.815	0.730	0.740	0.812	226873	27199	15460	1899	228772	271431	coastnet	./predictions/ATL24_20220810205329_07631602_005_01_gt2r_1_classified_0.csv
0	0.960	0.768	0.929	0.910	0.755	0.841	44721	596767	21643	5348	50069	668479	coastnet	./predictions/ATL24_20210427235004_05221102_006_02_gt2r_0_classified_0.csv
40	0.998	0.574	0.750	0.667	0.580	0.643	839	666397	408	835	1674	668479	coastnet	./predictions/ATL24_20210427235004_05221102_006_02_gt2r_0_classified_0.csv
41	0.961	0.979	0.935	0.895	0.771	0.895	595877	46752	4991	20859	616736	668479	coastnet	./predictions/ATL24_20210427235004_05221102_006_02_gt2r_0_classified_0.csv
0	0.976	0.836	0.976	0.964	0.833	0.902	16465	251337	6036	424	16889	274262	coastnet	./predictions/ATL24_20210723011117_04491206_005_01_gt1r_0_classified_0.csv
40	0.998	0.769	0.864	0.842	0.770	0.811	781	273013	177	291	1072	274262	coastnet	./predictions/ATL24_20210723011117_04491206_005_01_gt1r_0_classified_0.csv
41	0.977	0.988	0.979	0.969	0.847	0.946	250453	17611	350	5848	256301	274262	coastnet	./predictions/ATL24_20210723011117_04491206_005_01_gt1r_0_classified_0.csv
0	0.966	0.807	0.939	0.923	0.794	0.866	73443	917352	27692	7466	80909	1025953	coastnet	./predictions/ATL24_20190620034303_12660302_005_01_gt1l_0_classified_0.csv
40	0.999	0.645	0.938	0.933	0.669	0.796	811	1024251	776	115	926	1025953	coastnet	./predictions/ATL24_20190620034303_12660302_005_01_gt1l_0_classified_0.csv
41	0.967	0.982	0.944	0.910	0.802	0.909	916528	75132	6703	27590	944118	1025953	coastnet	./predictions/ATL24_20190620034303_12660302_005_01_gt1l_0_classified_0.csv
0	0.949	0.765	0.895	0.870	0.739	0.817	124905	1289770	50997	25792	150697	1491464	coastnet	./predictions/ATL24_20200718022252_03470807_005_01_gt1l_0_classified_0.csv
40	0.988	0.835	0.894	0.880	0.830	0.860	45241	1428302	6122	11799	57040	1491464	coastnet	./predictions/ATL24_20200718022252_03470807_005_01_gt1l_0_classified_0.csv
41	0.961	0.977	0.937	0.898	0.843	0.914	1244511	188049	19688	39216	1283727	1491464	coastnet	./predictions/ATL24_20200718022252_03470807_005_01_gt1l_0_classified_0.csv
0	0.912	0.792	0.893	0.856	0.741	0.821	210528	941903	76532	34002	244530	1262965	coastnet	./predictions/ATL24_20220305094508_11171401_005_01_gt2l_0_classified_0.csv
40	0.979	0.848	0.890	0.874	0.840	0.863	75437	1160446	6384	20698	96135	1262965	coastnet	./predictions/ATL24_20220305094508_11171401_005_01_gt2l_0_classified_0.csv
41	0.927	0.949	0.920	0.881	0.821	0.893	862137	308718	31947	60163	922300	1262965	coastnet	./predictions/ATL24_20220305094508_11171401_005_01_gt2l_0_classified_0.csv
0	0.984	0.837	0.979	0.972	0.838	0.907	44556	1044815	16095	1211	45767	1106677	coastnet	./predictions/ATL24_20220831181154_10821602_005_01_gt3r_0_classified_0.csv
40	0.999	0.834	0.881	0.865	0.837	0.854	3018	1102456	259	944	3962	1106677	coastnet	./predictions/ATL24_20220831181154_10821602_005_01_gt3r_0_classified_0.csv
41	0.985	0.992	0.982	0.971	0.856	0.950	1041665	48645	1084	15283	1056948	1106677	coastnet	./predictions/ATL24_20220831181154_10821602_005_01_gt3r_0_classified_0.csv
0	0.944	0.876	0.898	0.882	0.845	0.875	38330	144214	1812	9066	47396	193422	coastnet	./predictions/ATL24_20200827144340_09660803_005_01_gt2l_0_classified_0.csv
40	0.985	0.604	0.771	0.703	0.600	0.670	2147	188465	1039	1771	3918	193422	coastnet	./predictions/ATL24_20200827144340_09660803_005_01_gt2l_0_classified_0.csv
41	0.958	0.972	0.922	0.864	0.893	0.913	142061	43281	8033	47	142108	193422	coastnet	./predictions/ATL24_20200827144340_09660803_005_01_gt2l_0_classified_0.csv
0	0.973	0.885	0.973	0.960	0.875	0.923	22827	189059	5293	618	23445	217797	coastnet	./predictions/ATL24_20200827220630_09700813_005_01_gt3l_0_classified_0.csv
40	0.998	0.628	0.930	0.923	0.652	0.783	454	216806	464	73	527	217797	coastnet	./predictions/ATL24_20200827220630_09700813_005_01_gt3l_0_classified_0.csv
41	0.975	0.986	0.983	0.980	0.890	0.960	188595	23808	164	5230	193825	217797	coastnet	./predictions/ATL24_20200827220630_09700813_005_01_gt3l_0_classified_0.csv
0	0.981	0.828	0.979	0.970	0.829	0.902	82579	1673443	32454	1889	84468	1790365	coastnet	./predictions/ATL24_20200401184200_00950707_005_01_gt3r_0_classified_0.csv
40	0.998	0.654	0.761	0.686	0.676	0.694	2804	1784597	395	2569	5373	1790365	coastnet	./predictions/ATL24_20200401184200_00950707_005_01_gt3r_0_classified_0.csv
41	0.982	0.990	0.981	0.971	0.845	0.947	1670293	88001	1840	30231	1700524	1790365	coastnet	./predictions/ATL24_20200401184200_00950707_005_01_gt3r_0_classified_0.csv
0	0.964	0.812	0.887	0.867	0.793	0.839	16440	189143	3250	4361	20801	213194	coastnet	./predictions/ATL24_20200519231048_08310706_005_01_gt3l_0_classified_0.csv
40	0.991	0.858	0.890	0.875	0.857	0.870	5882	205360	299	1653	7535	213194	coastnet	./predictions/ATL24_20200519231048_08310706_005_01_gt3l_0_classified_0.csv
41	0.973	0.985	0.924	0.870	0.881	0.915	183253	24266	4070	1605	184858	213194	coastnet	./predictions/ATL24_20200519231048_08310706_005_01_gt3l_0_classified_0.csv
0	0.977	0.805	0.923	0.910	0.795	0.858	49454	947072	16004	7881	57335	1020411	coastnet	./predictions/ATL24_20190819055313_07960412_005_01_gt1l_0_classified_0.csv
40	0.999	0.691	0.866	0.846	0.691	0.774	976	1018561	519	355	1331	1020411	coastnet	./predictions/ATL24_20190819055313_07960412_005_01_gt1l_0_classified_0.csv
41	0.977	0.988	0.929	0.880	0.806	0.901	946071	51279	7387	15674	961745	1020411	coastnet	./predictions/ATL24_20190819055313_07960412_005_01_gt1l_0_classified_0.csv
0	0.960	0.779	0.924	0.905	0.764	0.843	6670	84487	2880	904	7574	94941	coastnet	./predictions/ATL24_20200105221354_01560601_005_01_gt1r_0_classified_0.csv
40	0.987	0.359	0.609	0.359	0.465	0.448	337	93400	0	1204	1541	94941	coastnet	./predictions/ATL24_20200105221354_01560601_005_01_gt1r_0_classified_0.csv
41	0.973	0.985	0.941	0.900	0.850	0.919	84150	8211	904	1676	85826	94941	coastnet	./predictions/ATL24_20200105221354_01560601_005_01_gt1r_0_classified_0.csv
0	0.968	0.750	0.936	0.920	0.745	0.838	114234	2203324	63527	12715	126949	2393800	coastnet	./predictions/ATL24_20221012141554_03341701_005_01_gt1r_0_classified_0.csv
40	0.998	0.646	0.751	0.669	0.673	0.685	4568	2384220	501	4511	9079	2393800	coastnet	./predictions/ATL24_20221012141554_03341701_005_01_gt1r_0_classified_0.csv
41	0.970	0.984	0.941	0.903	0.769	0.899	2198467	123525	12503	59305	2257772	2393800	coastnet	./predictions/ATL24_20221012141554_03341701_005_01_gt1r_0_classified_0.csv
0	0.962	0.838	0.922	0.905	0.817	0.871	291201	2551308	68907	43558	334759	2954974	coastnet	./predictions/ATL24_20201123173503_09240914_005_01_gt3l_0_classified_0.csv
40	0.998	0.440	0.853	0.827	0.475	0.649	2145	2947376	4563	890	3035	2954974	coastnet	./predictions/ATL24_20201123173503_09240914_005_01_gt3l_0_classified_0.csv
41	0.964	0.979	0.929	0.883	0.828	0.905	2549126	298762	39032	68054	2617180	2954974	coastnet	./predictions/ATL24_20201123173503_09240914_005_01_gt3l_0_classified_0.csv
