cls	acc	F1	bal_acc	cal_F1	MCC	Avg	tp	tn	fp	fn	support	total	model	filename
40	0.952	0.094	0.734	0.639	0.152	0.405	531	203992	9731	505	1036	214759	coastnet	./predictions/ATL24_20211027210956_05411303_005_01_gt1l_0_classified_3.csv
41	0.952	0.972	0.863	0.785	0.826	0.861	177258	27146	10195	160	177418	214759	coastnet	./predictions/ATL24_20211027210956_05411303_005_01_gt1l_0_classified_3.csv
0	0.941	0.736	0.850	0.816	0.702	0.776	7040	73924	2508	2555	9595	86027	coastnet	./predictions/ATL24_20221213071642_12761707_006_01_gt1r_0_classified_3.csv
40	0.979	0.203	0.811	0.764	0.272	0.513	234	83957	1706	130	364	86027	coastnet	./predictions/ATL24_20221213071642_12761707_006_01_gt1r_0_classified_3.csv
41	0.962	0.979	0.942	0.906	0.831	0.914	73690	9110	849	2378	76068	86027	coastnet	./predictions/ATL24_20221213071642_12761707_006_01_gt1r_0_classified_3.csv
0	0.985	0.906	0.989	0.981	0.902	0.944	9890	120800	1985	66	9956	132741	coastnet	./predictions/ATL24_20211129072752_10361307_005_01_gt2l_0_classified_3.csv
40	0.998	0.849	0.876	0.859	0.855	0.860	690	131805	19	227	917	132741	coastnet	./predictions/ATL24_20211129072752_10361307_005_01_gt2l_0_classified_3.csv
41	0.986	0.993	0.991	0.988	0.919	0.973	120110	10826	47	1758	121868	132741	coastnet	./predictions/ATL24_20211129072752_10361307_005_01_gt2l_0_classified_3.csv
0	0.945	0.937	0.941	0.931	0.891	0.925	152947	203543	3001	17646	170593	377137	coastnet	./predictions/ATL24_20210802235312_06161208_005_01_gt3r_0_classified_3.csv
40	0.994	0.952	0.984	0.982	0.950	0.967	21029	354006	1519	583	21612	377137	coastnet	./predictions/ATL24_20210802235312_06161208_005_01_gt3r_0_classified_3.csv
41	0.951	0.951	0.951	0.916	0.904	0.930	182463	176027	16178	2469	184932	377137	coastnet	./predictions/ATL24_20210802235312_06161208_005_01_gt3r_0_classified_3.csv
0	0.883	0.805	0.845	0.806	0.730	0.797	2042	5447	248	741	2783	8478	coastnet	./predictions/ATL24_20210902114045_10821203_005_01_gt2r_0_classified_3.csv
40	0.992	0.580	0.807	0.760	0.577	0.681	47	8363	39	29	76	8478	coastnet	./predictions/ATL24_20210902114045_10821203_005_01_gt2r_0_classified_3.csv
41	0.891	0.921	0.858	0.784	0.753	0.829	5400	2157	702	219	5619	8478	coastnet	./predictions/ATL24_20210902114045_10821203_005_01_gt2r_0_classified_3.csv
0	0.967	0.670	0.894	0.872	0.665	0.775	13565	381819	10275	3097	16662	408756	coastnet	./predictions/ATL24_20200226193823_09480608_005_01_gt1r_0_classified_3.csv
40	0.996	0.695	0.965	0.962	0.717	0.835	1946	405099	1574	137	2083	408756	coastnet	./predictions/ATL24_20200226193823_09480608_005_01_gt1r_0_classified_3.csv
41	0.971	0.985	0.946	0.912	0.747	0.898	379873	17222	1523	10138	390011	408756	coastnet	./predictions/ATL24_20200226193823_09480608_005_01_gt1r_0_classified_3.csv
0	0.923	0.888	0.909	0.885	0.831	0.878	132321	269212	11986	21287	153608	434806	coastnet	./predictions/ATL24_20190516043226_07320302_006_02_gt1l_0_classified_3.csv
40	0.996	0.401	0.804	0.756	0.426	0.597	569	432539	1337	361	930	434806	coastnet	./predictions/ATL24_20190516043226_07320302_006_02_gt1l_0_classified_3.csv
41	0.927	0.944	0.914	0.865	0.840	0.891	268598	134543	19995	11670	280268	434806	coastnet	./predictions/ATL24_20190516043226_07320302_006_02_gt1l_0_classified_3.csv
0	0.962	0.938	0.960	0.943	0.911	0.938	123655	293757	10626	5841	129496	433879	coastnet	./predictions/ATL24_20221012022839_03261708_005_01_gt2r_0_classified_3.csv
40	0.995	0.662	0.818	0.777	0.660	0.729	2050	429737	932	1160	3210	433879	coastnet	./predictions/ATL24_20221012022839_03261708_005_01_gt2r_0_classified_3.csv
41	0.967	0.976	0.965	0.948	0.922	0.953	291642	127732	4974	9531	301173	433879	coastnet	./predictions/ATL24_20221012022839_03261708_005_01_gt2r_0_classified_3.csv
0	0.840	0.320	0.596	0.358	0.262	0.384	2862	61150	3004	9152	12014	76168	coastnet	./predictions/ATL24_20200730204050_05420806_005_01_gt3l_0_classified_3.csv
40	0.990	0.771	0.860	0.836	0.768	0.809	1229	74209	260	470	1699	76168	coastnet	./predictions/ATL24_20200730204050_05420806_005_01_gt3l_0_classified_3.csv
41	0.848	0.912	0.652	0.586	0.394	0.636	59833	4733	8980	2622	62455	76168	coastnet	./predictions/ATL24_20200730204050_05420806_005_01_gt3l_0_classified_3.csv
0	0.965	0.889	0.971	0.953	0.874	0.922	70160	411193	16049	1463	71623	498865	coastnet	./predictions/ATL24_20191214093113_11980514_006_01_gt1r_0_classified_3.csv
40	0.990	0.792	0.847	0.818	0.796	0.813	9606	484223	816	4220	13826	498865	coastnet	./predictions/ATL24_20191214093113_11980514_006_01_gt1r_0_classified_3.csv
41	0.975	0.985	0.982	0.977	0.918	0.965	401539	84754	695	11877	413416	498865	coastnet	./predictions/ATL24_20191214093113_11980514_006_01_gt1r_0_classified_3.csv
0	0.902	0.858	0.881	0.853	0.789	0.845	196266	397670	15383	49456	245722	658775	coastnet	./predictions/ATL24_20201222173922_13670913_005_01_gt3l_0_classified_3.csv
40	0.979	0.550	0.761	0.686	0.539	0.634	8535	636251	6489	7500	16035	658775	coastnet	./predictions/ATL24_20201222173922_13670913_005_01_gt3l_0_classified_3.csv
41	0.922	0.938	0.907	0.848	0.839	0.883	388838	218493	43264	8180	397018	658775	coastnet	./predictions/ATL24_20201222173922_13670913_005_01_gt3l_0_classified_3.csv
0	0.983	0.904	0.971	0.963	0.897	0.934	7637	87948	1263	357	7994	97205	coastnet	./predictions/ATL24_20210212205409_07771002_005_01_gt1r_0_classified_3.csv
40	0.996	0.811	0.881	0.864	0.811	0.842	745	96113	115	232	977	97205	coastnet	./predictions/ATL24_20210212205409_07771002_005_01_gt1r_0_classified_3.csv
41	0.987	0.993	0.981	0.968	0.926	0.967	87203	8729	242	1031	88234	97205	coastnet	./predictions/ATL24_20210212205409_07771002_005_01_gt1r_0_classified_3.csv
0	0.982	0.897	0.953	0.946	0.888	0.921	54890	647932	7638	4925	59815	715385	coastnet	./predictions/ATL24_20220706055950_02191602_005_01_gt3r_0_classified_3.csv
40	0.997	0.843	0.940	0.936	0.842	0.890	4894	708663	1176	652	5546	715385	coastnet	./predictions/ATL24_20220706055950_02191602_005_01_gt3r_0_classified_3.csv
41	0.985	0.992	0.966	0.940	0.912	0.952	643020	61594	3767	7004	650024	715385	coastnet	./predictions/ATL24_20220706055950_02191602_005_01_gt3r_0_classified_3.csv
0	0.964	0.845	0.912	0.896	0.824	0.869	80079	713047	14792	14680	94759	822598	coastnet	./predictions/ATL24_20210311184010_11881001_005_01_gt1r_0_classified_3.csv
40	0.992	0.880	0.937	0.931	0.876	0.906	24989	790800	3345	3464	28453	822598	coastnet	./predictions/ATL24_20210311184010_11881001_005_01_gt1r_0_classified_3.csv
41	0.971	0.983	0.944	0.904	0.887	0.930	687589	111408	11804	11797	699386	822598	coastnet	./predictions/ATL24_20210311184010_11881001_005_01_gt1r_0_classified_3.csv
0	0.980	0.822	0.864	0.842	0.818	0.836	48671	998187	3260	17886	66557	1068004	coastnet	./predictions/ATL24_20220106124003_02331402_005_01_gt1l_0_classified_3.csv
40	0.994	0.772	0.940	0.934	0.776	0.855	11526	1049689	5286	1503	13029	1068004	coastnet	./predictions/ATL24_20220106124003_02331402_005_01_gt1l_0_classified_3.csv
41	0.986	0.993	0.920	0.862	0.898	0.918	986623	66948	12638	1795	988418	1068004	coastnet	./predictions/ATL24_20220106124003_02331402_005_01_gt1l_0_classified_3.csv
0	0.933	0.719	0.826	0.782	0.682	0.752	53400	528335	16862	24906	78306	623503	coastnet	./predictions/ATL24_20220825124020_09861614_005_01_gt1r_1_classified_3.csv
40	0.973	0.898	0.926	0.917	0.884	0.906	75305	531167	4923	12108	87413	623503	coastnet	./predictions/ATL24_20220825124020_09861614_005_01_gt1r_1_classified_3.csv
41	0.960	0.973	0.934	0.887	0.897	0.923	453016	145722	19997	4768	457784	623503	coastnet	./predictions/ATL24_20220825124020_09861614_005_01_gt1r_1_classified_3.csv
0	0.784	0.287	0.883	0.812	0.358	0.585	20322	346106	100667	184	20506	467279	coastnet	./predictions/ATL24_20201016163241_03430914_005_01_gt3l_0_classified_3.csv
40	0.999	0.951	0.962	0.961	0.951	0.956	5553	461152	121	453	6006	467279	coastnet	./predictions/ATL24_20201016163241_03430914_005_01_gt3l_0_classified_3.csv
41	0.785	0.872	0.885	0.869	0.401	0.757	340551	26447	65	100216	440767	467279	coastnet	./predictions/ATL24_20201016163241_03430914_005_01_gt3l_0_classified_3.csv
0	0.422	0.395	0.445	0.377	-0.107	0.278	197082	243988	428325	176122	373204	1045517	coastnet	./predictions/ATL24_20220304021217_10961414_005_01_gt2l_0_classified_3.csv
40	0.968	0.366	0.761	0.685	0.373	0.546	9525	1002974	25099	7919	17444	1045517	coastnet	./predictions/ATL24_20220304021217_10961414_005_01_gt2l_0_classified_3.csv
41	0.452	0.449	0.484	0.335	-0.031	0.309	233811	238973	151675	421058	654869	1045517	coastnet	./predictions/ATL24_20220304021217_10961414_005_01_gt2l_0_classified_3.csv
0	0.986	0.914	0.981	0.974	0.909	0.944	55650	699317	9004	1476	57126	765447	coastnet	./predictions/ATL24_20190524041544_08540302_005_01_gt2l_0_classified_3.csv
40	0.999	0.868	0.950	0.947	0.868	0.908	3166	761320	613	348	3514	765447	coastnet	./predictions/ATL24_20190524041544_08540302_005_01_gt2l_0_classified_3.csv
41	0.988	0.993	0.987	0.980	0.921	0.970	696141	59767	873	8666	704807	765447	coastnet	./predictions/ATL24_20190524041544_08540302_005_01_gt2l_0_classified_3.csv
0	0.962	0.928	0.972	0.951	0.906	0.939	116689	345313	17112	944	117633	480058	coastnet	./predictions/ATL24_20191230205203_00630608_005_01_gt3r_0_classified_3.csv
40	0.986	0.344	0.606	0.351	0.433	0.434	1796	471425	210	6627	8423	480058	coastnet	./predictions/ATL24_20191230205203_00630608_005_01_gt3r_0_classified_3.csv
41	0.976	0.984	0.982	0.978	0.942	0.971	343442	125247	809	10560	354002	480058	coastnet	./predictions/ATL24_20191230205203_00630608_005_01_gt3r_0_classified_3.csv
0	0.920	0.645	0.955	0.919	0.659	0.794	2063	24129	2255	11	2074	28458	coastnet	./predictions/ATL24_20191015083439_02820501_006_02_gt1r_0_classified_3.csv
40	0.995	0.481	0.693	0.558	0.493	0.556	69	28240	40	109	178	28458	coastnet	./predictions/ATL24_20191015083439_02820501_006_02_gt1r_0_classified_3.csv
41	0.924	0.957	0.959	0.957	0.683	0.889	24031	2252	0	2175	26206	28458	coastnet	./predictions/ATL24_20191015083439_02820501_006_02_gt1r_0_classified_3.csv
0	0.923	0.791	0.892	0.859	0.746	0.822	77347	413293	26622	14342	91689	531604	coastnet	./predictions/ATL24_20220808201030_07321602_006_01_gt3r_0_classified_3.csv
40	0.992	0.592	0.887	0.870	0.606	0.738	3241	523891	3557	915	4156	531604	coastnet	./predictions/ATL24_20220808201030_07321602_006_01_gt3r_0_classified_3.csv
41	0.931	0.957	0.913	0.867	0.782	0.880	409897	84905	10940	25862	435759	531604	coastnet	./predictions/ATL24_20220808201030_07321602_006_01_gt3r_0_classified_3.csv
0	0.899	0.675	0.758	0.681	0.659	0.693	124389	939957	6680	113165	237554	1184191	coastnet	./predictions/ATL24_20220114025039_03491401_005_01_gt2l_0_classified_3.csv
40	0.995	0.655	0.821	0.781	0.652	0.727	5527	1172831	2783	3050	8577	1184191	coastnet	./predictions/ATL24_20220114025039_03491401_005_01_gt2l_0_classified_3.csv
41	0.903	0.942	0.773	0.688	0.687	0.772	933967	135286	110845	4093	938060	1184191	coastnet	./predictions/ATL24_20220114025039_03491401_005_01_gt2l_0_classified_3.csv
0	0.901	0.736	0.801	0.748	0.696	0.745	9346	51583	962	5737	15083	67628	coastnet	./predictions/ATL24_20220116222507_03921401_005_01_gt1l_0_classified_3.csv
40	0.940	0.567	0.720	0.613	0.557	0.615	2658	60915	870	3185	5843	67628	coastnet	./predictions/ATL24_20220116222507_03921401_005_01_gt1l_0_classified_3.csv
41	0.894	0.929	0.829	0.746	0.755	0.815	46668	13802	7124	34	46702	67628	coastnet	./predictions/ATL24_20220116222507_03921401_005_01_gt1l_0_classified_3.csv
0	0.958	0.670	0.958	0.939	0.686	0.813	21829	473216	20560	951	22780	516556	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt3r_0_classified_3.csv
40	0.998	0.930	0.942	0.939	0.931	0.935	5490	510241	109	716	6206	516556	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt3r_0_classified_3.csv
41	0.960	0.978	0.965	0.951	0.737	0.908	467714	28132	854	19856	487570	516556	coastnet	./predictions/ATL24_20220622132617_00101601_005_02_gt3r_0_classified_3.csv
0	0.912	0.873	0.911	0.873	0.807	0.866	278655	565648	53068	28359	307014	925730	coastnet	./predictions/ATL24_20210324134640_13831007_005_01_gt3r_0_classified_3.csv
40	0.964	0.892	0.916	0.905	0.873	0.896	137932	754471	7392	25935	163867	925730	coastnet	./predictions/ATL24_20210324134640_13831007_005_01_gt3r_0_classified_3.csv
41	0.948	0.947	0.948	0.926	0.896	0.929	427624	449822	21059	27225	454849	925730	coastnet	./predictions/ATL24_20210324134640_13831007_005_01_gt3r_0_classified_3.csv
0	0.931	0.793	0.847	0.814	0.759	0.803	389875	2349476	47074	156417	546292	2942842	coastnet	./predictions/ATL24_20190401062949_00460302_005_01_gt2l_0_classified_3.csv
40	0.971	0.079	0.806	0.755	0.159	0.449	3681	2852776	84321	2064	5745	2942842	coastnet	./predictions/ATL24_20190401062949_00460302_005_01_gt2l_0_classified_3.csv
41	0.960	0.976	0.925	0.875	0.867	0.910	2345522	479668	72369	45283	2390805	2942842	coastnet	./predictions/ATL24_20190401062949_00460302_005_01_gt2l_0_classified_3.csv
0	0.904	0.793	0.843	0.806	0.737	0.795	5433	21233	728	2114	7547	29508	coastnet	./predictions/ATL24_20190429055556_04730306_005_01_gt2l_0_classified_3.csv
40	0.938	0.902	0.934	0.908	0.857	0.900	8471	19195	1168	674	9145	29508	coastnet	./predictions/ATL24_20190429055556_04730306_005_01_gt2l_0_classified_3.csv
41	0.966	0.962	0.969	0.944	0.932	0.952	12755	15739	953	61	12816	29508	coastnet	./predictions/ATL24_20190429055556_04730306_005_01_gt2l_0_classified_3.csv
0	0.983	0.940	0.986	0.978	0.932	0.959	27597	183937	3290	264	27861	215088	coastnet	./predictions/ATL24_20190501095559_05060307_005_01_gt2l_0_classified_3.csv
40	0.997	0.933	0.954	0.952	0.932	0.943	3892	210633	175	388	4280	215088	coastnet	./predictions/ATL24_20190501095559_05060307_005_01_gt2l_0_classified_3.csv
41	0.986	0.992	0.991	0.989	0.948	0.980	180043	32050	91	2904	182947	215088	coastnet	./predictions/ATL24_20190501095559_05060307_005_01_gt2l_0_classified_3.csv
