cls	acc	F1	bal_acc	cal_F1	MCC	Avg	tp	tn	fp	fn	support	total	model	filename
40	0.869	0.702	0.824	0.768	0.620	0.729	17648	81354	9071	5910	23558	113983	coastnet	./predictions/ATL24_20220114002205_03471407_006_01_gt1l_0_classified_1.csv
40	0.982	0.757	0.816	0.775	0.764	0.778	824	27535	54	474	1298	28887	coastnet	./predictions/ATL24_20220713215138_03361602_005_01_gt3r_0_classified_1.csv
40	0.940	0.822	0.865	0.840	0.792	0.830	15846	90955	1508	5359	21205	113668	coastnet	./predictions/ATL24_20200827111933_09640801_005_01_gt3l_0_classified_1.csv
40	0.957	0.842	0.872	0.851	0.826	0.848	51316	371730	2094	17140	68456	442280	coastnet	./predictions/ATL24_20220825054259_09821608_005_01_gt1r_0_classified_1.csv
40	0.951	0.469	0.668	0.505	0.484	0.532	1717	73750	601	3280	4997	79348	coastnet	./predictions/ATL24_20220616222419_13111502_005_01_gt3r_1_classified_1.csv
40	0.976	0.813	0.877	0.857	0.802	0.837	6219	108777	930	1940	8159	117866	coastnet	./predictions/ATL24_20201119021432_08540902_005_01_gt3l_0_classified_1.csv
40	0.935	0.285	0.635	0.445	0.252	0.404	3192	227194	8794	7196	10388	246376	coastnet	./predictions/ATL24_20181222024630_12900108_005_01_gt3r_0_classified_1.csv
40	0.981	0.811	0.876	0.856	0.803	0.837	28141	667738	4139	8989	37130	709007	coastnet	./predictions/ATL24_20220914124542_12921607_005_01_gt1r_0_classified_1.csv
40	0.989	0.803	0.869	0.848	0.800	0.830	26973	1127866	3847	9413	36386	1168099	coastnet	./predictions/ATL24_20210821101554_08981201_005_01_gt3r_0_classified_1.csv
40	0.987	0.761	0.822	0.784	0.768	0.784	1202	57468	97	657	1859	59424	coastnet	./predictions/ATL24_20190221202617_08460206_005_01_gt1l_0_classified_1.csv
40	0.960	0.893	0.939	0.924	0.868	0.906	27229	129560	3711	2835	30064	163335	coastnet	./predictions/ATL24_20220807105622_07101614_005_01_gt3r_0_classified_1.csv
40	0.995	0.949	0.992	0.990	0.948	0.970	2831	55627	272	30	2861	58760	coastnet	./predictions/ATL24_20190502032012_05170308_005_01_gt3l_0_classified_1.csv
